tract_id,file_name,length,region,n_gradients,V_mean,T_mean,OPC_mean,DEA_V,DEA_T,DEA_OPC,KACI_V,KACI_T,KACI_OPC,KACI_V_realistic,KACI_T_realistic,KACI_OPC_realistic,Lempel_Ziv_realistic,Permutation_Entropy_realistic
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_000,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,53.17894320123333,long,115,0.7660228036013355,0.6089590815393453,0.4671114531076062,9.462059851882389,3.599355915055084,3.4121274883463277,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_001,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,31.874754901018456,medium,115,0.5723044004863584,0.8780079765343054,0.5029439680805899,8.705333206748787,1.5884341339642127,3.6998774968091426,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_002,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,63.37191807101944,long,115,0.8512822896716028,0.7064927135988276,0.6012707541016516,7.4390657927024,6.706430350780283,3.831130586245582,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_003,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,39.84971769034255,medium,115,0.633454904711221,0.492956242317228,0.3118509949151578,7.175279924844565,3.650458940797313,6.662477751593305,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_004,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,23.15167380558045,medium,115,0.7108005989801853,0.6711689365300084,0.4766818059523953,7.825856231700781,4.567491949719884,4.06064594011409,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_005,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,28.705400188814647,medium,115,0.6547206574908738,0.5925966400159944,0.3878210806021885,12.157667511706322,3.0086410233796457,4.651754287960596,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_006,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,29.393876913398135,medium,115,0.7668493199313369,0.5133136175956508,0.3937738118149909,9.199322682497025,1.9337761297938183,2.290763164541229,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_007,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,97.26253132630262,long,115,0.8475231672994958,0.7966042806736406,0.6759394553130617,10.71021880016496,2.623132398897902,2.1019438806250994,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_008,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,70.31358332498779,long,115,0.8168817842617186,0.7174550209394277,0.5867214312737125,10.608542781837317,1.6644780981263705,2.198584039508648,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_009,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,120.41594578792296,long,115,0.8086023510629013,0.5916453905243335,0.4783224187225619,9.013350615150898,1.919982142536108,3.715666149468483,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_010,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,104.61357464497615,long,115,0.5932133389265671,0.5496387674923303,0.3270002521766245,9.406115751990985,2.23805858993393,4.233532158693529,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_011,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,89.01685233707154,long,115,0.7322688496411844,0.6225356307085564,0.4562653440778779,10.876844648146522,2.060438699127313,4.219150323414027,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_012,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,78.23042886243178,long,115,0.6592534556799434,0.5899158451069263,0.3887671603819031,8.876238291851342,4.443823614834881,0.5355448596218759,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_013,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,48.579831205964474,long,115,0.8508189404897871,0.732873544558474,0.6244069461383601,12.15173430611488,6.773407059878497,8.933710565614,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_014,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,53.47896782848375,long,115,0.7112745580357585,0.6831593105468781,0.4861480539071843,10.38279238990724,1.962222873173797,3.7846940401968334,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_015,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,126.69648771769484,long,115,0.6855202650464869,0.5880915060211869,0.4028955705756867,8.253303514944088,2.786512433835839,4.971069545389631,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_016,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,84.970583144992,long,115,0.8756762741187173,0.6174251866077917,0.5410991082045095,8.755773304492552,10.025059714015038,5.4576115188278385,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_017,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,98.5900603509299,long,115,0.7799729482693926,0.5631847986327546,0.4385142101799183,8.623786037708472,1.681317100210181,3.8929176902568847,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_018,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,57.723478758647246,long,115,0.7890742808305459,0.8052347005697541,0.6354510997562173,10.566165867918148,3.638631655704198,3.843268410878712,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_019,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,81.24038404635961,long,115,0.7161765619146925,0.4452003963878979,0.3183507362691032,9.4883618375142,5.776083910224945,8.926418371907845,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_020,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,86.57944328765345,long,115,0.7968229199558184,0.7003270109091193,0.5573353815630407,10.971755159647811,9.145012265845176,6.4489379920981715,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_021,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,28.91366458960192,medium,115,0.8834954417426534,0.6018719847784862,0.5319992227287925,8.778569715666292,1.603181944234885,1.5591405401559104,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_022,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,103.9615313469362,long,115,0.8308008787906239,0.7147120144208333,0.5921776210207086,10.814654610790178,2.4316517744357298,4.0197750121773845,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_023,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,123.48279232346503,long,115,0.7997097954825506,0.7177781949269847,0.5740142520522907,10.964717733539516,2.617578251945289,2.7696100356099778,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_024,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,100.65783625729296,long,115,0.9029807623034364,0.6731417924687606,0.6079153634910929,10.035493895224407,4.860308346181694,3.583637082343191,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_025,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,66.0,long,115,0.8239244005844989,0.7127821868172655,0.5878724818717695,7.631985944757709,1.8155160926582412,1.865391826965176,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_026,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,76.81145747868608,long,115,0.998347095186538,0.6390169327588159,0.6372616776893258,10.550950738140727,2.097957684542445,1.807422755379296,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_027,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,85.81375181169973,long,115,0.7743254642929994,0.749655641435679,0.5796196000658395,8.00837490579995,1.632534294162129,2.4878859012844963,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_028,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,70.48404074682438,long,115,0.7904705889608821,0.7456344448720299,0.5888907587731659,7.413615913466476,4.798508847889507,-90.10733617982096,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_029,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,38.262252939417984,medium,115,0.6779293552239511,0.5694833672675169,0.3863253366090777,11.540109004379053,1.8188452232399464,3.915492871583968,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_030,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,96.60227740586656,long,115,0.524701254463576,0.589855794350576,0.3086276833801867,11.067073848306924,4.1215325935520095,12.732762190205984,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_031,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,78.53661566428744,long,115,0.7136751697704186,0.5273713372712052,0.3754302899296642,9.886729362847303,2.2746955283347035,7.959587414311847,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_032,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,80.47359815492284,long,115,0.8620412280112173,0.5608667308141667,0.482413395756316,11.02791463666098,1.0562936917651793,1.6802102432956103,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_033,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,112.8716084761797,long,115,0.6922205095630979,0.5025512250064931,0.346944506253852,9.986141043815875,1.7804785902879547,5.266186110250864,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_034,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,26.38181191654584,medium,115,0.8658346367251013,0.396026679840107,0.3427819054331897,12.844166930456844,4.551018270602581,4.287902341450882,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_035,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,56.7097875150313,long,115,0.5185655733121493,0.6146160130715922,0.3189687315114928,7.74829575241823,4.140205698994544,5.856996481309932,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_036,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,22.44994432064365,medium,115,0.6547675581711618,0.6205026047529264,0.4054370503515445,9.933544998684695,7.0309030201670195,7.622103659132697,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_037,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,68.99275324264136,long,115,0.7228690753597613,0.5646492722995258,0.4103371988486822,13.406540054352323,1.869731017315322,3.4695887470845506,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_038,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,45.51922670696417,long,115,0.5467892670994282,0.5620073906027772,0.3080205030531438,8.447004136644788,3.2898427237669994,4.980319567230783,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_039,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,77.61443164772902,long,115,0.6137382755037644,0.6292415323516806,0.3862070854673078,9.686497861664668,1.284418797141751,5.032428600090909,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_040,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,64.40496875241847,long,115,0.6252028634281576,0.9392648504118052,0.5864167222028365,12.278382495729725,7.85415001062936,12.307278669841848,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_041,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,86.57944328765345,long,115,0.7275866797782693,0.5930414164605884,0.4311970014369385,8.949293334570708,2.5560266071939113,3.1542001700911046,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_042,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,66.69332800213226,long,115,0.6719015516525227,0.6883454310600371,0.4612483424713512,12.832544806370958,3.2833448544328374,10.027396820605931,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_043,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,100.91580649234292,long,115,0.8058448621625592,0.4874106847723954,0.3919617922157004,9.83047253578491,2.7706864114745904,3.682710503148133,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_044,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,114.0,long,115,0.8671281441804471,0.752385577867878,0.6521531036338467,8.620911060301342,2.210114369438192,3.30406066219633,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_045,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,95.20504188329524,long,115,0.727313949223386,0.6693998694140351,0.4876249320994356,8.65011667812341,3.789488272663234,3.848940673985634,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_046,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,93.33809511662427,long,115,0.7705704968862951,0.37151764136931,0.2867714049523646,10.62566262143956,5.384010662173007,6.971515140510682,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_047,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,80.54812226240907,long,115,0.8246750261478702,0.4685192326005378,0.3865626100805982,8.576590772659504,2.6273768602277556,4.32544376157667,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_048,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,90.39911503991618,long,115,0.7134845727077626,0.720297522353694,0.5133120921284179,9.926888725436209,3.682052194029091,9.035817252814535,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_049,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,99.13626985114983,long,115,0.7286241463884139,0.6506990665264694,0.4738659073440766,9.326202115457706,1.5651708039338676,4.199214035245928,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_050,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,112.44554237496476,long,115,0.8684774172199906,0.7737531026200573,0.6714465905867054,10.238198834370154,3.249415111126127,2.9680000156364623,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_051,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,117.54148203932093,long,115,0.9174712086303516,0.7395853161118885,0.6772941296164124,9.063248186617344,1.6866316431101571,3.084006249455416,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_052,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,124.28998350631478,long,115,0.7927408296215317,0.5869566953638838,0.4651689163941794,10.687047932102146,3.664367978141663,7.191616234967963,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_053,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,106.69582934679312,long,115,0.7748542822668975,0.6459953573893391,0.500251093025475,8.758198030658528,1.957010796761236,2.7366225281907663,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_054,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,87.65842800324451,long,115,0.7459264833874434,0.6445653604739496,0.4813529910138907,7.76294916101256,2.743022964754916,2.3572593627174547,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_055,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,14.2828568570857,short,115,0.91250619814594,0.6373465975828445,0.581046824166413,7.344735350757864,2.27627145354579,2.5714135253771415,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_056,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,91.5204895091804,long,115,0.8494982447552952,0.7633129234604148,0.6477001571154503,8.84163431016966,1.8088294350984884,1.8328047632706788,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_057,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,97.85703858180054,long,115,0.8386881465486544,0.5501720437832954,0.4602671313922609,9.094247742463368,1.6262571553380454,4.632046998397994,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_058,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,56.356011214421486,long,115,0.7328815679506541,0.5221461820092361,0.3839145497641648,12.289103016200084,2.810030836448673,3.8082106796283504,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_059,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,110.61645447219868,long,115,0.781352532338313,0.7925071682191644,0.6193709657902685,10.340483654398334,3.58126538697126,3.942666113688168,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_060,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,65.39113089708727,long,115,0.687808981918078,0.5982560645356927,0.4115149749053788,9.897651189595368,6.081030994726622,5.211589160052411,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_061,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,58.34380858325929,long,115,0.6725451054303729,0.6758631343387053,0.4536567829285128,10.374580242316506,1.766193706505416,5.725661608130549,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_062,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,82.46211251235322,long,115,0.7293621627199984,0.3863443636119916,0.2825146474751418,9.967259584935269,4.337645292267386,6.796311862880738,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_063,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,95.85405573057407,long,115,0.6653440436669286,0.6457427088232055,0.4297903022159511,10.40745693307566,2.065979771832077,2.384121868163731,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_064,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,45.387222871640866,long,115,0.6558138034711218,0.6794925928212369,0.4458533043395396,10.6560779525485,3.4173241914406005,9.187138250037483,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_065,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,70.71067811865476,long,115,0.8844576033859441,0.650890750246026,0.575942828647818,7.831522148127129,3.2759504598775675,2.1413814135295657,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_066,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,54.954526656136345,long,115,0.7695905984468888,0.7267907249681733,0.5600524574623204,9.992950567288675,2.1872155387045353,2.614616005319494,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_067,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,112.08925015361643,long,115,0.7086860612139368,0.5875733448863081,0.4153932224631274,11.38233818106024,1.5857540309669145,4.69833487632858,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_068,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,94.50925880568528,long,115,0.7354266716357419,0.5483358762554714,0.4043371883839042,9.182899601891544,2.4145401407468388,3.142388790577962,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_069,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,58.85575587824864,long,115,0.7590853349602447,0.516402737012515,0.391973238270098,10.731567861432376,3.168291027991452,5.85534284121759,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_070,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,36.55133376499413,medium,115,0.4422521583380088,0.6863391301801057,0.3036341501208928,17.290107201493267,7.226916097141364,19.93895133567664,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_071,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,92.3038460737146,long,115,0.8274059995354597,0.7719383630596208,0.6388222742273966,9.403878315627692,4.371798188721717,3.3874199607480144,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_072,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,96.49870465451856,long,115,0.6798974217102312,0.555619846368177,0.3772988117149305,8.521628664508215,3.64618758124275,9.003589375341027,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_073,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,61.44916598294886,long,115,0.8294512987744443,0.7071421950659063,0.5864204318829144,14.385782853473408,2.756108764642839,2.4135252196784194,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_074,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,78.74007874011811,long,115,0.7975280100245713,0.7717904770953176,0.6156726340350779,7.598977587538814,1.875669441202003,2.9093982379473946,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_075,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,31.874754901018456,medium,115,0.7403580192594607,0.6866371074723503,0.5071717476732949,9.717158783604296,4.613095467475629,8.525124860342922,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_076,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,55.20869496736904,long,115,0.7383317073415064,0.7627943588282036,0.5615515247927294,9.586939432353224,2.481883899925559,7.248898536488718,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_077,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,78.10249675906654,long,115,0.6690833851661904,0.5841827433063471,0.3909530683574496,10.445185282998787,4.297320633755535,4.783035774216425,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_078,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,41.23105625617661,long,115,0.652138967692791,0.5707963333205149,0.3724729188562521,11.479234922507224,2.630084130100743,6.9714638259508686,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_079,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,84.0,long,115,0.7502745804207579,0.6506837794429253,0.4870054544866976,9.973492617707564,1.4460295089975312,5.335092901447533,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_080,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,144.95516548229662,long,115,0.9358117526286104,0.8118577050913613,0.7592668695098422,9.2376075736094,2.9924205339374454,3.929150568900619,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz_tract_081,sub-01_acq-D30d6lowb32dirs_dir-AP_dwi.nii.gz,67.94115100585212,long,115,0.5221513625461921,0.6032361634462042,0.3147123410865584,6.999903812335784,2.775654702105097,4.719814037825433,4,4,4,16,1,16,1.0,-4.328085480557855e-10
